acpr,unch_prpr,optn_shrn_iscd,optn_prpr,optn_prdy_vrss,prdy_vrss_sign,optn_prdy_ctrt,optn_bidp,optn_askp,tmvl_val,nmix_sdpr,acml_vol,seln_rsqn,shnu_rsqn,acml_tr_pbmn,hts_otst_stpl_qty,otst_stpl_qty_icdc,delta_val,gama,vega,theta,rho,hts_ints_vltl,invl_val,esdg,dprt,hist_vltl,hts_thpr,optn_oprc,optn_hgpr,optn_lwpr,optn_mxpr,optn_llam,atm_cls_name,rgbf_vrss_icdc,total_askp_rsqn,total_bidp_rsqn,futs_antc_cnpr,futs_antc_cntg_vrss,antc_cntg_vrss_sign,antc_cntg_prdy_ctrt,code,trade_date,collection_time
190.0,1418.94,301W09190,0.07,0.0,3,0.0,0.06,0.0,0.07,0.07,1,0,1,18,35,0,-0.0,0.0,0.0,-0.0,-0.0,49.058,0.0,0.07,9999.99,23.6987,0.0,0.07,0.07,0.07,7.62,0.01,OTM,0,0,24,0.0,0.0,0,0.0,202509_put,2025-06-05,19:38:08
185.0,1381.6,301W09185,0.06,-0.01,5,-14.29,0.05,0.07,0.06,0.07,49,16,18,753,107,30,-0.0,0.0,0.0,-0.0,-0.0,50.0586,0.0,0.06,9999.99,23.6987,0.0,0.06,0.07,0.05,7.33,0.01,OTM,1,19,97,0.0,0.0,0,0.0,202509_put,2025-06-05,19:38:08
490.0,3659.38,301W09490,117.9,0.0,3,0.0,88.35,148.3,4.44,117.9,0,3,3,0,0,0,-0.98,0.0011,0.0942,0.0221,-1.2874,44.9272,113.46,6.26,5.61,23.6987,111.64,0.0,0.0,0.0,148.35,88.3,ITM,0,3,3,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
485.0,3622.04,301W09485,112.95,0.0,3,0.0,83.4,143.4,4.49,112.95,0,3,3,0,0,0,-0.9756,0.0012,0.1115,0.0195,-1.2698,43.8005,108.46,6.2,5.81,23.6987,106.75,0.0,0.0,0.0,143.45,83.35,ITM,0,3,3,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
480.0,3584.7,301W09480,108.0,0.0,3,0.0,78.4,138.65,4.54,108.0,0,3,3,0,0,0,-0.9703,0.0015,0.1311,0.0167,-1.2514,42.65,103.46,6.11,6.0,23.6987,101.89,0.0,0.0,0.0,138.7,78.35,ITM,0,3,3,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
475.0,3547.36,301W09475,103.05,0.0,3,0.0,73.45,133.85,4.59,103.05,0,3,3,0,0,0,-0.9641,0.0017,0.1535,0.0135,-1.2322,41.4745,98.46,6.01,6.19,23.6987,97.04,0.0,0.0,0.0,133.9,73.4,ITM,0,3,3,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
470.0,3510.02,301W09470,98.1,0.0,3,0.0,68.5,129.1,4.64,98.1,0,3,3,0,0,0,-0.9567,0.002,0.1786,0.0099,-1.2118,40.2726,93.46,5.87,6.36,23.6987,92.23,0.0,0.0,0.0,129.15,68.45,ITM,0,3,3,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
465.0,3472.68,301W09465,93.15,0.0,3,0.0,63.55,124.3,4.69,93.15,0,3,3,0,0,0,-0.9481,0.0023,0.2065,0.006,-1.1903,39.043,88.46,5.71,6.53,23.6987,87.44,0.0,0.0,0.0,124.35,63.5,ITM,0,3,3,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
460.0,3435.34,301W09460,88.25,0.0,3,0.0,58.55,119.5,4.79,88.25,0,3,3,0,0,0,-0.9381,0.0026,0.2374,0.0016,-1.1674,37.881,83.46,5.56,6.72,23.6987,82.69,0.0,0.0,0.0,119.55,58.5,ITM,0,3,3,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
455.0,3398.0,301W09455,83.35,0.0,3,0.0,53.6,114.85,4.89,83.35,0,3,3,0,0,0,-0.9265,0.003,0.2712,-0.0031,-1.1431,36.6843,78.46,5.36,6.87,23.6987,77.99,0.0,0.0,0.0,114.9,53.55,ITM,0,3,3,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
450.0,3360.66,301W09450,78.5,0.0,3,0.0,48.65,110.25,5.04,78.5,0,3,3,0,2000,0,-0.9131,0.0034,0.3077,-0.0082,-1.1171,35.5438,73.46,5.16,7.04,23.6987,73.34,0.0,0.0,0.0,110.3,48.6,ITM,0,3,3,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
445.0,3323.32,301W09445,73.65,0.0,3,0.0,43.65,105.6,5.19,73.65,0,3,3,0,0,0,-0.8978,0.0039,0.3468,-0.0136,-1.0894,34.3601,68.46,4.9,7.13,23.6987,68.75,0.0,0.0,0.0,105.65,43.6,ITM,0,3,3,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
440.0,3285.98,301W09440,68.8,0.0,3,0.0,38.7,101.0,5.34,68.8,0,3,3,0,0,0,-0.8804,0.0043,0.3881,-0.0194,-1.0597,33.1303,63.46,4.58,7.13,23.6987,64.22,0.0,0.0,0.0,101.05,38.65,ITM,0,3,3,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
435.0,3248.64,301W09435,64.05,0.0,3,0.0,33.75,96.35,5.59,64.05,0,3,3,0,0,0,-0.8608,0.0048,0.4312,-0.0254,-1.028,32.0242,58.46,4.27,7.14,23.6987,59.78,0.0,0.0,0.0,96.4,33.7,ITM,0,3,3,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
430.0,3211.3,301W09430,59.3,0.0,3,0.0,28.75,91.95,5.84,59.3,0,3,3,0,0,0,-0.8389,0.0053,0.4754,-0.0316,-0.9942,30.856,53.46,3.87,6.98,23.6987,55.43,0.0,0.0,0.0,92.0,28.7,ITM,0,3,3,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
425.0,3173.96,301W09425,54.7,0.0,3,0.0,23.8,87.55,6.24,54.7,0,3,3,0,0,0,-0.8145,0.0058,0.52,-0.038,-0.9582,29.8658,48.46,3.53,6.9,23.6987,51.17,0.0,0.0,0.0,87.6,23.75,ITM,0,3,3,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
420.0,3136.61,301W09420,50.15,0.0,3,0.0,42.05,0.0,6.69,50.15,0,0,3,0,0,0,-0.7876,0.0063,0.5642,-0.0443,-0.92,28.8682,43.46,3.12,6.63,23.6987,47.03,0.0,0.0,0.0,83.2,18.8,ITM,0,0,3,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
415.0,3099.27,301W09415,45.7,0.0,3,0.0,38.15,78.75,7.24,45.7,0,3,3,0,0,0,-0.7582,0.0068,0.607,-0.0505,-0.8797,27.9261,38.46,2.68,6.23,23.6987,43.02,0.0,0.0,0.0,78.8,13.85,ITM,0,3,8,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
410.0,3061.93,301W09410,41.4,0.0,3,0.0,33.9,74.4,7.94,41.4,0,3,3,0,0,0,-0.7264,0.0072,0.6473,-0.0565,-0.8372,27.0913,33.46,2.26,5.77,23.6987,39.14,0.0,0.0,0.0,74.45,9.05,ITM,0,3,8,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
405.0,3024.59,301W09405,37.15,0.0,3,0.0,29.6,0.0,8.69,37.15,0,0,2,0,0,0,-0.6922,0.0076,0.684,-0.0621,-0.7927,26.1928,28.46,1.73,4.88,23.6987,35.42,0.0,0.0,0.0,70.4,4.89,ITM,0,0,2,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
400.0,2987.25,301W09400,33.2,0.0,3,0.0,26.3,0.0,9.74,33.2,0,0,3,0,3,0,-0.6557,0.008,0.716,-0.0672,-0.7464,25.5595,23.46,1.34,4.21,23.6987,31.86,0.0,0.0,0.0,66.3,1.98,ITM,0,0,11,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
395.0,2949.91,301W09395,29.25,0.0,3,0.0,22.9,0.0,10.79,29.25,0,0,3,0,0,0,-0.6173,0.0083,0.7421,-0.0716,-0.6986,24.7439,18.46,0.78,2.74,23.6987,28.47,0.0,0.0,0.0,62.25,0.54,ITM,0,0,14,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
390.0,2912.57,301W09390,22.1,-3.6,5,-14.01,0.1,58.15,8.64,25.7,1,3,3,5525,2,1,-0.5772,0.0085,0.7613,-0.0752,-0.6495,19.5016,13.46,-3.17,-12.54,23.6987,25.27,22.1,22.1,22.1,58.2,0.09,ITM,1,3,3,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
385.0,2875.23,301W09385,19.15,-3.05,5,-13.74,16.85,54.4,10.69,22.2,1,3,3,4788,1,1,-0.5357,0.0086,0.7728,-0.0779,-0.5997,19.6503,8.46,-3.12,-14.01,23.6987,22.27,19.15,19.15,19.15,54.45,0.01,ITM,1,3,27,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
380.0,2837.89,301W09380,14.75,-4.4,5,-22.98,0.02,0.0,11.29,19.15,6,0,3,24263,11,6,-0.4933,0.0087,0.7758,-0.0795,-0.5494,17.6087,3.46,-4.73,-24.28,23.6987,19.48,17.0,17.0,14.75,50.8,0.01,ITM,1,0,3,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
375.0,2800.55,301W09375,16.4,0.0,3,0.0,0.02,15.45,16.4,16.4,0,3,25,0,253,200,-0.4504,0.0086,0.7699,-0.0801,-0.4992,23.0636,0.0,-0.49,-2.9,23.6987,16.89,0.0,0.0,0.0,47.15,0.01,ITM,200,12,25,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
370.0,2763.21,301W09370,13.8,0.0,3,0.0,1.7,13.2,13.8,13.8,0,3,5,0,310,300,-0.4075,0.0084,0.755,-0.0796,-0.4496,22.7476,0.0,-0.72,-4.96,23.6987,14.52,0.0,0.0,0.0,43.85,0.01,ATM,300,43,5,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
365.0,2725.87,301W09365,11.6,0.0,3,0.0,7.9,0.0,11.6,11.6,0,0,3,0,250,0,-0.3651,0.0082,0.7311,-0.078,-0.4012,22.6535,0.0,-0.76,-6.15,23.6987,12.36,0.0,0.0,0.0,41.0,0.01,OTM,0,0,17,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
360.0,2688.53,301W09360,8.38,-1.37,5,-14.05,1.02,0.0,8.38,9.75,3,0,3,6275,482,254,-0.3238,0.0078,0.6989,-0.0753,-0.3543,20.743,0.0,-2.04,-19.58,23.6987,10.42,8.34,8.38,8.34,38.25,0.01,OTM,254,0,8,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
355.0,2651.19,301W09355,8.07,0.0,3,0.0,0.02,0.0,8.07,8.07,0,0,25,0,1213,0,-0.284,0.0074,0.6592,-0.0717,-0.3096,22.7444,0.0,-0.63,-7.24,23.6987,8.7,0.0,0.0,0.0,35.55,0.01,OTM,0,0,25,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
350.0,2613.85,301W09350,6.9,0.0,3,0.0,0.8,0.0,6.9,6.9,0,0,5,0,2557,-50,-0.2462,0.0068,0.613,-0.0672,-0.2674,23.2513,0.0,-0.27,-3.77,23.6987,7.17,0.0,0.0,0.0,32.75,0.01,OTM,-50,0,5,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
345.0,2576.51,301W09345,5.03,-0.57,5,-10.18,0.52,30.8,5.03,5.6,6,25,3,6993,15,-2,-0.2108,0.0063,0.5618,-0.062,-0.2281,22.2173,0.0,-0.82,-14.02,23.6987,5.85,4.5,5.07,4.41,30.85,0.01,OTM,-1,25,8,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
340.0,2539.16,301W09340,4.07,-0.71,5,-14.85,3.91,0.0,4.07,4.78,12,0,1,12315,4919,479,-0.1781,0.0057,0.507,-0.0563,-0.1921,22.4167,0.0,-0.64,-13.59,23.6987,4.71,4.09,4.22,3.88,29.0,0.01,OTM,0,0,10,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
335.0,2501.82,301W09335,3.51,-0.45,5,-11.36,0.02,0.0,3.51,3.96,4,0,25,3513,2267,-4,-0.1484,0.005,0.4503,-0.0503,-0.1596,23.1874,0.0,-0.23,-6.15,23.6987,3.74,3.49,3.53,3.49,27.25,0.01,OTM,-3,0,25,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
330.0,2464.48,301W09330,2.91,-0.59,5,-16.86,2.57,0.0,2.91,3.5,3,0,1,2165,4241,197,-0.1219,0.0044,0.3933,-0.0442,-0.1307,23.656,0.0,-0.02,-0.68,23.6987,2.93,2.83,2.92,2.83,25.5,0.01,OTM,-2,0,2,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
325.0,2427.14,301W09325,2.8,0.0,3,0.0,0.02,0.0,2.8,2.8,0,0,25,0,3017,0,-0.0985,0.0038,0.3376,-0.0381,-0.1053,25.2328,0.0,0.54,23.89,23.6987,2.26,0.0,0.0,0.0,23.85,0.01,OTM,0,0,25,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
320.0,2389.8,301W09320,1.96,-0.3,5,-13.27,1.95,21.95,1.96,2.26,9,25,1,4403,1849,-5,-0.0783,0.0032,0.2846,-0.0322,-0.0836,24.5362,0.0,0.25,14.62,23.6987,1.71,1.95,2.01,1.89,22.0,0.01,OTM,-3,25,1,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
315.0,2352.46,301W09315,1.71,-0.1,5,-5.52,0.0,0.0,1.71,1.81,1,0,0,428,820,-1,-0.0612,0.0026,0.2354,-0.0268,-0.0651,25.396,0.0,0.43,33.59,23.6987,1.28,1.71,1.71,1.71,20.95,0.01,OTM,-1,0,0,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
310.0,2315.12,301W09310,1.38,-0.19,5,-12.1,0.0,0.0,1.38,1.57,6,0,0,2063,3244,-1,-0.047,0.0021,0.1909,-0.0218,-0.0499,25.7778,0.0,0.44,46.81,23.6987,0.94,1.33,1.45,1.33,19.85,0.01,OTM,0,0,0,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
305.0,2277.78,301W09305,1.24,-0.13,5,-9.49,1.0,0.0,1.24,1.37,1,0,18,310,96,-1,-0.0354,0.0017,0.1516,-0.0174,-0.0375,26.8059,0.0,0.56,82.35,23.6987,0.68,1.24,1.24,1.24,18.75,0.01,OTM,-1,0,18,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
300.0,2240.44,301W09300,0.97,-0.19,5,-16.38,0.0,0.0,0.97,1.16,17,0,0,4395,5720,1,-0.0261,0.0013,0.1178,-0.0135,-0.0276,27.042,0.0,0.49,102.08,23.6987,0.48,1.1,1.1,0.97,17.75,0.01,OTM,0,0,0,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
295.0,2203.1,301W09295,0.95,-0.11,5,-10.38,0.6,1.1,0.95,1.06,10,18,1,2173,3050,0,-0.0188,0.001,0.0894,-0.0103,-0.0199,28.5355,0.0,0.62,187.88,23.6987,0.33,0.85,0.95,0.85,17.05,0.01,OTM,0,18,1,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
290.0,2165.76,301W09290,0.79,-0.13,5,-14.13,0.55,0.85,0.79,0.92,10,1,1,1895,5751,-1,-0.0133,0.0007,0.0663,-0.0077,-0.014,29.1149,0.0,0.57,259.09,23.6987,0.22,0.75,0.79,0.75,16.3,0.01,OTM,-1,1,1,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
285.0,2128.42,301W09285,0.66,-0.16,5,-19.51,0.5,0.86,0.66,0.82,8,18,1,1320,449,0,-0.0091,0.0005,0.048,-0.0055,-0.0096,29.7324,0.0,0.51,340.0,23.6987,0.15,0.66,0.66,0.66,15.65,0.01,OTM,0,18,19,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
280.0,2091.08,301W09280,0.57,-0.13,5,-18.57,0.45,0.0,0.57,0.7,15,0,1,2138,4398,-11,-0.0061,0.0004,0.0338,-0.0039,-0.0064,30.532,0.0,0.48,533.33,23.6987,0.09,0.57,0.6,0.55,14.85,0.01,OTM,1,0,1,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
275.0,2053.74,301W09275,0.6,0.0,3,0.0,0.4,0.0,0.6,0.6,0,0,1,0,268,0,-0.004,0.0003,0.0231,-0.0027,-0.0042,32.3787,0.0,0.54,900.0,23.6987,0.06,0.0,0.0,0.0,13.5,0.01,OTM,0,0,1,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
270.0,2016.4,301W09270,0.45,-0.09,5,-16.67,0.35,0.0,0.45,0.54,1,0,1,113,1166,1,-0.0026,0.0002,0.0154,-0.0018,-0.0027,32.43,0.0,0.41,1025.0,23.6987,0.04,0.45,0.45,0.45,13.95,0.01,OTM,1,0,1,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
265.0,1979.05,301W09265,0.42,-0.05,5,-10.64,0.3,0.42,0.42,0.47,90,1,1,9450,288,0,-0.0016,0.0001,0.0099,-0.0012,-0.0016,33.6346,0.0,0.4,2000.0,23.6987,0.02,0.42,0.42,0.42,13.3,0.01,OTM,0,1,1,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
260.0,1941.71,301W09260,0.37,-0.05,5,-11.9,0.28,0.0,0.37,0.42,8,0,1,730,327,0,-0.0009,0.0001,0.0062,-0.0007,-0.001,34.5466,0.0,0.36,3600.0,23.6987,0.01,0.38,0.38,0.36,12.85,0.01,OTM,0,0,2,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
255.0,1904.37,301W09255,0.37,0.0,3,0.0,0.25,0.0,0.37,0.37,0,0,1,0,83,0,-0.0005,0.0,0.0038,-0.0004,-0.0006,36.1232,0.0,0.36,3600.0,23.6987,0.01,0.0,0.0,0.0,12.45,0.01,OTM,0,0,1,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
250.0,1867.03,301W09250,0.23,-0.09,5,-28.13,0.23,0.44,0.23,0.32,19,18,2,1140,1543,12,-0.0003,0.0,0.0022,-0.0003,-0.0003,35.3112,0.0,0.23,9999.99,23.6987,0.0,0.28,0.28,0.23,12.0,0.01,OTM,1,18,4,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
245.0,1829.69,301W09245,0.26,0.0,3,0.0,0.18,0.0,0.26,0.26,0,0,2,0,1730,0,-0.0002,0.0,0.0012,-0.0001,-0.0002,37.463,0.0,0.26,9999.99,23.6987,0.0,0.0,0.0,0.0,11.5,0.01,OTM,0,0,2,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
240.0,1792.35,301W09240,0.22,-0.02,5,-8.33,0.16,0.0,0.22,0.24,2,0,2,110,10,1,-0.0001,0.0,0.0007,-0.0001,-0.0001,38.205,0.0,0.22,9999.99,23.6987,0.0,0.22,0.22,0.22,11.0,0.01,OTM,1,0,2,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
235.0,1755.01,301W09235,0.21,0.0,3,0.0,0.14,0.0,0.21,0.21,0,0,2,0,223,0,-0.0,0.0,0.0003,-0.0,-0.0,39.5615,0.0,0.21,9999.99,23.6987,0.0,0.0,0.0,0.0,10.5,0.01,OTM,0,0,2,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
230.0,1717.67,301W09230,0.19,0.0,3,0.0,0.12,0.33,0.19,0.19,0,9,4,0,26,0,-0.0,0.0,0.0002,-0.0,-0.0,40.6619,0.0,0.19,9999.99,23.6987,0.0,0.0,0.0,0.0,10.0,0.01,OTM,0,9,4,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
225.0,1680.33,301W09225,0.16,0.0,3,0.0,0.11,0.0,0.16,0.16,0,0,4,0,3,0,-0.0,0.0,0.0001,-0.0,-0.0,41.4141,0.0,0.16,9999.99,23.6987,0.0,0.0,0.0,0.0,9.47,0.01,OTM,0,0,4,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
220.0,1642.99,301W09220,0.13,0.0,3,0.0,0.1,0.0,0.13,0.13,0,0,4,0,12,0,-0.0,0.0,0.0,-0.0,-0.0,42.0115,0.0,0.13,9999.99,23.6987,0.0,0.0,0.0,0.0,8.98,0.01,OTM,0,0,6,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
215.0,1605.65,301W09215,0.11,0.0,3,0.0,0.09,0.0,0.11,0.11,0,0,4,0,7,0,-0.0,0.0,0.0,-0.0,-0.0,42.8292,0.0,0.11,9999.99,23.6987,0.0,0.0,0.0,0.0,8.64,0.01,OTM,0,0,4,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
210.0,1568.31,301W09210,0.1,0.0,3,0.0,0.08,0.0,0.1,0.1,0,0,4,0,13,0,-0.0,0.0,0.0,-0.0,-0.0,44.0089,0.0,0.1,9999.99,23.6987,0.0,0.0,0.0,0.0,8.3,0.01,OTM,0,0,4,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
205.0,1530.97,301W09205,0.09,0.0,3,0.0,0.07,0.0,0.09,0.09,0,0,4,0,6,0,-0.0,0.0,0.0,-0.0,-0.0,45.1591,0.0,0.09,9999.99,23.6987,0.0,0.0,0.0,0.0,7.93,0.01,OTM,0,0,5,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
200.0,1493.63,301W09200,0.08,0.0,3,0.0,0.08,0.0,0.08,0.08,9,0,1,180,846,-9,-0.0,0.0,0.0,-0.0,-0.0,46.2694,0.0,0.08,9999.99,23.6987,0.0,0.08,0.08,0.08,7.56,0.01,OTM,-9,0,12,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
195.0,1456.29,301W09195,0.07,-0.02,5,-22.22,0.07,0.21,0.07,0.09,5,1,1,88,123,4,-0.0,0.0,0.0,-0.0,-0.0,47.3252,0.0,0.07,9999.99,23.6987,0.0,0.07,0.07,0.07,7.9,0.01,OTM,1,1,13,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
190.0,1418.94,301W09190,0.07,0.0,3,0.0,0.06,0.0,0.07,0.07,1,0,1,18,35,0,-0.0,0.0,0.0,-0.0,-0.0,49.058,0.0,0.07,9999.99,23.6987,0.0,0.07,0.07,0.07,7.62,0.01,OTM,0,0,24,0.0,0.0,0,0.0,202509_put,2025-06-05,20:19:48
